"Model","Trait","Lab","Sex","Population","Line","Coef","SE"
"lmer_pop","CCRT","Vieira","F","KA","KA15",1460.82475795027,140.698437633651
"lmer_pop","CCRT","Vieira","F","KA","KA16",1424.81175795027,140.698437633651
"lmer_pop","CCRT","Vieira","F","KA","KA17",1453.00075795027,141.491896056101
"lmer_pop","CCRT","Vieira","F","KA","KA18",1492.89875795027,145.061008973984
"lmer_pop","CCRT","Vieira","F","KA","KA2",1282.29875795027,140.912123288063
"lmer_pop","CCRT","Vieira","F","KA","KA23",1357.14575795027,140.698437633651
"lmer_pop","CCRT","Vieira","F","KA","KA24",1495.38375795027,140.698437633651
"lmer_pop","CCRT","Vieira","F","KA","KA25",1443.14075795027,140.698437633651
"lmer_pop","CCRT","Vieira","F","KA","KA28",1322.74875795027,140.698437633651
"lmer_pop","CCRT","Vieira","F","KA","KA29",1260.87875795027,140.922854418829
"lmer_pop","CCRT","Vieira","F","KA","KA3",1500.63575795027,140.912123288063
"lmer_pop","CCRT","Vieira","F","KA","KA5",1370.71575795027,140.912123288063
"lmer_pop","CCRT","Vieira","F","KA","KA6",1276.79475795027,140.934480041438
"lmer_pop","CCRT","Vieira","F","KA","KA7",1310.90375795027,141.184936252245
"lmer_pop","CCRT","Vieira","F","KA","KA9",1461.89875795027,141.184936252245
"lmer_pop","CCRT","Vieira","F","MA","MA12",1307.3552895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA13",1334.9712895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA16",1283.4552895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA18",1319.2252895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA19",1359.0462895956,145.871829030584
"lmer_pop","CCRT","Vieira","F","MA","MA20",1527.2292895956,145.624711888909
"lmer_pop","CCRT","Vieira","F","MA","MA21",1269.5662895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA23",1223.8642895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA26",1318.4982895956,141.449838733481
"lmer_pop","CCRT","Vieira","F","MA","MA27",1234.6732895956,141.869372134114
"lmer_pop","CCRT","Vieira","F","MA","MA28",1253.2452895956,141.869372134114
"lmer_pop","CCRT","Vieira","F","MA","MA3",1329.4542895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA30",1252.4212895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA31",1228.8432895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA32",1284.1542895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA33",1393.3232895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA5",1231.6702895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA6",1312.9822895956,141.757345762849
"lmer_pop","CCRT","Vieira","F","MA","MA7",1173.3062895956,141.869372134114
"lmer_pop","CCRT","Vieira","F","MA","MA9",1259.3012895956,141.869372134114
"lmer_pop","CCRT","Vieira","F","MU","MU1",1304.94178330464,142.806233091816
"lmer_pop","CCRT","Vieira","F","MU","MU10",1471.44778330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU11",1540.24378330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU12",1460.46678330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU13",1567.21278330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU14",1607.32778330464,143.314738843826
"lmer_pop","CCRT","Vieira","F","MU","MU15",1573.34978330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU16",1503.56878330464,143.314738843826
"lmer_pop","CCRT","Vieira","F","MU","MU17",1428.15178330464,143.314738843826
"lmer_pop","CCRT","Vieira","F","MU","MU18",1407.96578330464,143.314738843826
"lmer_pop","CCRT","Vieira","F","MU","MU19",1626.64178330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU2",1505.75778330464,142.806233091816
"lmer_pop","CCRT","Vieira","F","MU","MU20",1363.57078330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU3",1440.83778330464,142.806233091816
"lmer_pop","CCRT","Vieira","F","MU","MU4",1588.60278330464,142.806233091816
"lmer_pop","CCRT","Vieira","F","MU","MU5",1473.53978330464,142.806233091816
"lmer_pop","CCRT","Vieira","F","MU","MU6",1648.12078330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU7",1669.59878330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","MU","MU8",1534.90678330464,142.806233091816
"lmer_pop","CCRT","Vieira","F","MU","MU9",1932.02378330464,142.727980763668
"lmer_pop","CCRT","Vieira","F","RE","RE10",1503.37633407269,142.922731770659
"lmer_pop","CCRT","Vieira","F","RE","RE11",1634.61633407269,143.023062017242
"lmer_pop","CCRT","Vieira","F","RE","RE12",1422.35933407269,143.254603673975
"lmer_pop","CCRT","Vieira","F","RE","RE13",1401.39433407269,142.922731770659
"lmer_pop","CCRT","Vieira","F","RE","RE15",1509.82133407269,142.931531849301
"lmer_pop","CCRT","Vieira","F","RE","RE16",1406.61333407269,143.254603673975
"lmer_pop","CCRT","Vieira","F","RE","RE17",1473.55233407269,143.254603673975
"lmer_pop","CCRT","Vieira","F","RE","RE18",1280.64933407269,143.254603673975
"lmer_pop","CCRT","Vieira","F","RE","RE2",1303.58933407269,143.133096779843
"lmer_pop","CCRT","Vieira","F","RE","RE3",1478.02933407269,147.049062005807
"lmer_pop","CCRT","Vieira","F","RE","RE4",1410.86833407269,143.023062017242
"lmer_pop","CCRT","Vieira","F","RE","RE5",1334.77833407269,142.922731770659
"lmer_pop","CCRT","Vieira","F","RE","RE6",1627.78833407269,143.254603673975
"lmer_pop","CCRT","Vieira","F","RE","RE7",1339.97233407269,142.769635696067
"lmer_pop","CCRT","Vieira","F","RE","RE8",1377.72133407269,142.931531849301
"lmer_pop","CCRT","Vieira","F","RE","RE9",1442.17133407269,142.922731770659
"lmer_pop","CCRT","Vieira","F","UM","UM13",1718.68241679648,141.961414496831
"lmer_pop","CCRT","Vieira","F","UM","UM17",1787.72541679648,146.120176002293
"lmer_pop","CCRT","Vieira","F","UM","UM18",1718.19841679648,141.961414496831
"lmer_pop","CCRT","Vieira","F","UM","UM2",1930.59041679648,141.859608948217
"lmer_pop","CCRT","Vieira","F","UM","UM20",1799.67141679648,141.961414496831
"lmer_pop","CCRT","Vieira","F","UM","UM21",1584.39241679648,142.037560504048
"lmer_pop","CCRT","Vieira","F","UM","UM22",1604.99741679648,142.249234553094
"lmer_pop","CCRT","Vieira","F","UM","UM23",1839.47041679648,142.037560504048
"lmer_pop","CCRT","Vieira","F","UM","UM24",1662.47441679648,142.037560504048
"lmer_pop","CCRT","Vieira","F","UM","UM25",1629.42741679648,142.249234553094
"lmer_pop","CCRT","Vieira","F","UM","UM26",1665.39541679648,142.249234553094
"lmer_pop","CCRT","Vieira","F","UM","UM28",1500.50841679648,142.037560504048
"lmer_pop","CCRT","Vieira","F","UM","UM29",1575.65041679648,142.249234553094
"lmer_pop","CCRT","Vieira","F","UM","UM4",1582.02941679648,142.249234553094
"lmer_pop","CCRT","Vieira","F","UM","UM5",1713.75741679648,141.961414496831
"lmer_pop","CCRT","Vieira","F","UM","UM6",1769.79541679648,141.961414496831
"lmer_pop","CCRT","Vieira","F","UM","UM7",1865.47941679648,141.961414496831
"lmer_pop","CCRT","Vieira","F","UM","UM8",1741.01841679648,142.249234553094
"lmer_pop","CCRT","Vieira","F","UM","UM9",1876.74341679648,146.120176002293
"lmer_pop","CCRT","Vieira","F","VA","VA1",1247.31676002652,141.441504470339
"lmer_pop","CCRT","Vieira","F","VA","VA11",1475.42476002652,141.441504470339
"lmer_pop","CCRT","Vieira","F","VA","VA15",1362.97576002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA18",1249.85076002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA22",1349.36876002652,141.83227864923
"lmer_pop","CCRT","Vieira","F","VA","VA26",1476.58576002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA30",1261.26576002652,141.954898988492
"lmer_pop","CCRT","Vieira","F","VA","VA34",1531.08976002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA35",1674.33376002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA44",1424.47376002652,141.441504470339
"lmer_pop","CCRT","Vieira","F","VA","VA46",1255.31076002652,141.441504470339
"lmer_pop","CCRT","Vieira","F","VA","VA47",1401.20776002652,141.83227864923
"lmer_pop","CCRT","Vieira","F","VA","VA48",1334.95576002652,141.954898988492
"lmer_pop","CCRT","Vieira","F","VA","VA55",1460.43676002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA57",1454.66176002652,141.83227864923
"lmer_pop","CCRT","Vieira","F","VA","VA6",1491.00876002652,141.441504470339
"lmer_pop","CCRT","Vieira","F","VA","VA66",1328.41676002652,141.227589534882
"lmer_pop","CCRT","Vieira","F","VA","VA67",1564.55776002652,141.83227864923
"lmer_pop","CCRT","Vieira","F","VA","VA71",1327.32576002652,141.83227864923
"lmer_pop","CCRT","Vieira","F","VA","VA9",1360.74676002652,145.4611627543
"lmer_pop","CCRT","Vieira","F","YE","YE11",1503.56772046838,140.251941722075
"lmer_pop","CCRT","Vieira","F","YE","YE13",1683.77272046838,140.769674705927
"lmer_pop","CCRT","Vieira","F","YE","YE14",1523.00772046838,140.769674705927
"lmer_pop","CCRT","Vieira","F","YE","YE15",1321.06172046838,140.769674705927
"lmer_pop","CCRT","Vieira","F","YE","YE19",1281.54672046838,140.036209659546
"lmer_pop","CCRT","Vieira","F","YE","YE20",1334.03172046838,140.036209659546
"lmer_pop","CCRT","Vieira","F","YE","YE21",1540.01472046838,140.036209659546
"lmer_pop","CCRT","Vieira","F","YE","YE22",1615.10872046838,140.036209659546
"lmer_pop","CCRT","Vieira","F","YE","YE23",1452.13272046838,140.251941722075
"lmer_pop","CCRT","Vieira","F","YE","YE24",1597.95972046838,140.251941722075
"lmer_pop","CCRT","Vieira","F","YE","YE26",1443.27972046838,140.769674705927
"lmer_pop","CCRT","Vieira","F","YE","YE27",1367.37872046838,140.769674705927
"lmer_pop","CCRT","Vieira","F","YE","YE33",1592.98372046838,140.769674705927
"lmer_pop","CCRT","Vieira","F","YE","YE40",1424.75972046838,140.251941722075
"lmer_pop","CCRT","Vieira","F","YE","YE41",1491.78172046838,140.534038979218
"lmer_pop","CCRT","Vieira","F","YE","YE48",1624.77072046838,140.534038979218
"lmer_pop","CCRT","Vieira","F","YE","YE49",1375.34572046838,140.534038979218
"lmer_pop","CCRT","Vieira","F","YE","YE51",1689.85172046838,140.534038979218
"lmer_pop","CCRT","Vieira","F","YE","YE69",1416.12172046838,140.534038979218
"lmer_pop","CCRT","Vieira","F","YE","YE80",1361.53772046838,140.534038979218
"lmer_pop","CCRT","Vieira","M","AK","AK1",1575.32433333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK10",1554.24333333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK11",1540.42133333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK12",1556.96533333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK13",1573.69933333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK14",1589.21033333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK15",1582.96333333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK16",1560.44733333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK17",1575.62033333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK18",1547.40633333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK19",1539.59833333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK2",1538.52233333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK20",1568.36133333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK3",1586.74133333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK4",1548.82033333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK5",1572.68733333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK6",1548.69333333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK7",1562.24133333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK8",1556.14233333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","AK","AK9",1592.05933333342,107.692990003095
"lmer_pop","CCRT","Vieira","M","GI","GI1",1784.22797435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI10",1865.55697435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI11",1842.89297435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI12",1788.97597435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI13",1927.80997435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI15",1815.67097435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI2",1843.42097435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI3",1882.10197435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI4",1916.60397435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI5",1791.86697435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI7",1877.69097435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI8",1791.17097435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","GI","GI9",1855.17497435897,116.371132406403
"lmer_pop","CCRT","Vieira","M","KA","KA1",1482.90026329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA10",1456.38826329209,108.285199000787
"lmer_pop","CCRT","Vieira","M","KA","KA11",1420.18326329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA13",1435.27126329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA14",1450.08426329209,108.285199000787
"lmer_pop","CCRT","Vieira","M","KA","KA15",1453.06126329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA16",1454.62226329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA17",1447.44826329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA18",1413.74726329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA2",1398.25826329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA23",1472.37026329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA24",1462.68426329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA25",1434.00526329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA28",1428.87726329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA29",1415.16126329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA3",1512.15526329209,108.285199000787
"lmer_pop","CCRT","Vieira","M","KA","KA5",1455.02326329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA6",1421.13926329209,108.285199000787
"lmer_pop","CCRT","Vieira","M","KA","KA7",1425.22726329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","KA","KA9",1474.43826329209,107.923054634494
"lmer_pop","CCRT","Vieira","M","MA","MA12",1339.10440660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA13",1318.48740660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA16",1317.49540660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA18",1273.87740660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA19",1315.00540660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA20",1313.19140660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA21",1297.27940660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA23",1312.22040660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA26",1308.54840660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA27",1377.97540660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA28",1370.80040660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA3",1311.20540660003,108.112705031718
"lmer_pop","CCRT","Vieira","M","MA","MA30",1353.66540660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA31",1418.40740660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA32",1324.37540660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA33",1323.34140660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA5",1289.07040660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA6",1322.83440660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA7",1374.19840660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MA","MA9",1331.40240660003,107.749980920069
"lmer_pop","CCRT","Vieira","M","MU","MU1",1619.92833333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU10",1665.48833333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU11",1665.06633333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU12",1666.16333333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU13",1649.59833333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU14",1655.25333333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU15",1647.95233333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU16",1739.83233333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU17",1763.19333333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU18",1673.44433333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU19",1666.98633333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU2",1768.10933333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU20",1782.41733333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU3",1656.39333333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU4",1673.54933333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU5",1653.20733333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU6",1727.50833333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU7",1812.57233333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU8",1750.91133333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","MU","MU9",1650.59033333333,107.692990003094
"lmer_pop","CCRT","Vieira","M","RE","RE10",1527.65116911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE11",1535.64916911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE12",1590.07216911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE13",1581.82116911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE15",1599.35716911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE16",1616.19716911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE17",1573.69716911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE18",1533.98216911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE2",1528.07316911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE3",1564.45416911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE4",1557.59616911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE5",1573.06416911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE6",1572.54516911579,112.241100250242
"lmer_pop","CCRT","Vieira","M","RE","RE7",1543.09816911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE8",1549.78816911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","RE","RE9",1571.35416911579,111.891760127298
"lmer_pop","CCRT","Vieira","M","UM","UM13",1605.20246974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM17",1570.04546974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM18",1569.98246974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM2",1551.45446974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM20",1602.96946974756,109.057086638562
"lmer_pop","CCRT","Vieira","M","UM","UM21",1542.94946974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM22",1581.31946974756,109.057086638562
"lmer_pop","CCRT","Vieira","M","UM","UM23",1633.24746974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM24",1627.42246974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM25",1569.91846974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM26",1574.45546974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM28",1593.19446974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM29",1510.95846974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM4",1557.67946974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM5",1568.84246974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM6",1571.01646974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM7",1557.70046974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM8",1615.14146974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","UM","UM9",1585.40746974756,108.697513978429
"lmer_pop","CCRT","Vieira","M","VA","VA1",1504.73761128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA11",1477.07261128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA15",1521.45061128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA18",1493.78561128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA22",1526.79061128789,108.169851753644
"lmer_pop","CCRT","Vieira","M","VA","VA26",1519.55161128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA30",1471.41761128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA34",1521.80961128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA35",1506.40461128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA44",1535.80061128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA46",1480.06961128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA47",1503.55661128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA48",1532.12861128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA55",1529.49061128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA57",1492.60361128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA6",1485.78761128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA66",1502.52261128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA67",1520.22761128789,108.169851753644
"lmer_pop","CCRT","Vieira","M","VA","VA71",1487.91961128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","VA","VA9",1494.88261128789,107.807319915697
"lmer_pop","CCRT","Vieira","M","YE","YE11",1680.66451267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE13",1637.86851267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE14",1615.37351267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE15",1661.71451267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE19",1650.27651267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE20",1608.05051267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE21",1609.92851267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE22",1661.67151267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE23",1688.45051267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE24",1643.54451267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE26",1619.60051267445,108.343405847809
"lmer_pop","CCRT","Vieira","M","YE","YE27",1633.05851267445,108.343405847809
"lmer_pop","CCRT","Vieira","M","YE","YE33",1668.61451267445,108.343405847809
"lmer_pop","CCRT","Vieira","M","YE","YE40",1685.15851267445,107.981456693745
"lmer_pop","CCRT","Vieira","M","YE","YE41",1676.06351267445,107.981456693745
