"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Schmidt","NS",NA,"KA","KA14","Schmidt_1_KA14_1",2,1,"1"
"Schmidt","NS",NA,"KA","KA15","Schmidt_1_KA15_1",7,1,"1"
"Schmidt","NS",NA,"KA","KA16","Schmidt_1_KA16_1",20,1,"1"
"Schmidt","NS",NA,"KA","KA17","Schmidt_1_KA17_1",24,1,"1"
"Schmidt","NS",NA,"KA","KA18","Schmidt_1_KA18_1",25,1,"1"
"Schmidt","NS",NA,"KA","KA2","Schmidt_1_KA2_1",30,1,"1"
"Schmidt","NS",NA,"KA","KA23","Schmidt_1_KA23_1",26,1,"1"
"Schmidt","NS",NA,"KA","KA24","Schmidt_1_KA24_1",22,1,"1"
"Schmidt","NS",NA,"KA","KA25","Schmidt_1_KA25_1",20,1,"1"
"Schmidt","NS",NA,"KA","KA28","Schmidt_1_KA28_1",21,1,"1"
"Schmidt","NS",NA,"KA","KA29","Schmidt_1_KA29_1",12,1,"1"
"Schmidt","NS",NA,"KA","KA3","Schmidt_1_KA3_1",25,1,"1"
"Schmidt","NS",NA,"KA","KA5","Schmidt_1_KA5_1",37,1,"1"
"Schmidt","NS",NA,"KA","KA6","Schmidt_1_KA6_1",13,1,"1"
"Schmidt","NS",NA,"KA","KA7","Schmidt_1_KA7_1",21,1,"1"
"Schmidt","NS",NA,"KA","KA9","Schmidt_1_KA9_1",28,1,"1"
"Schmidt","NS",NA,"MA","MA12","Schmidt_1_MA12_1",13,1,"1"
"Schmidt","NS",NA,"MA","MA13","Schmidt_1_MA13_1",33,1,"1"
"Schmidt","NS",NA,"MA","MA18","Schmidt_1_MA18_1",38,1,"1"
"Schmidt","NS",NA,"MA","MA19","Schmidt_1_MA19_1",18,1,"1"
"Schmidt","NS",NA,"MA","MA20","Schmidt_1_MA20_1",13,1,"1"
"Schmidt","NS",NA,"MA","MA21","Schmidt_1_MA21_1",25,1,"1"
"Schmidt","NS",NA,"MA","MA23","Schmidt_1_MA23_1",6,1,"1"
"Schmidt","NS",NA,"MA","MA26","Schmidt_1_MA26_1",18,1,"1"
"Schmidt","NS",NA,"MA","MA27","Schmidt_1_MA27_1",35,1,"1"
"Schmidt","NS",NA,"MA","MA28","Schmidt_1_MA28_1",26,1,"1"
"Schmidt","NS",NA,"MA","MA3","Schmidt_1_MA3_1",31,1,"1"
"Schmidt","NS",NA,"MA","MA30","Schmidt_1_MA30_1",11,1,"1"
"Schmidt","NS",NA,"MA","MA31","Schmidt_1_MA31_1",20,1,"1"
"Schmidt","NS",NA,"MA","MA32","Schmidt_1_MA32_1",25,1,"1"
"Schmidt","NS",NA,"MA","MA33","Schmidt_1_MA33_1",6,1,"1"
"Schmidt","NS",NA,"MA","MA5","Schmidt_1_MA5_1",20,1,"1"
"Schmidt","NS",NA,"MA","MA6","Schmidt_1_MA6_1",7,1,"1"
"Schmidt","NS",NA,"MA","MA7","Schmidt_1_MA7_1",22,1,"1"
"Schmidt","NS",NA,"MA","MA9","Schmidt_1_MA9_1",34,1,"1"
"Schmidt","NS",NA,"MU","MU1","Schmidt_1_MU1_1",23,1,"1"
"Schmidt","NS",NA,"MU","MU10","Schmidt_1_MU10_1",34,1,"1"
"Schmidt","NS",NA,"MU","MU11","Schmidt_1_MU11_1",27,1,"1"
"Schmidt","NS",NA,"MU","MU12","Schmidt_1_MU12_1",27,1,"1"
"Schmidt","NS",NA,"MU","MU13","Schmidt_1_MU13_1",20,1,"1"
"Schmidt","NS",NA,"MU","MU14","Schmidt_1_MU14_1",18,1,"1"
"Schmidt","NS",NA,"MU","MU15","Schmidt_1_MU15_1",18,1,"1"
"Schmidt","NS",NA,"MU","MU16","Schmidt_1_MU16_1",14,1,"1"
"Schmidt","NS",NA,"MU","MU17","Schmidt_1_MU17_1",42,1,"1"
"Schmidt","NS",NA,"MU","MU18","Schmidt_1_MU18_1",11,1,"1"
"Schmidt","NS",NA,"MU","MU19","Schmidt_1_MU19_1",22,1,"1"
"Schmidt","NS",NA,"MU","MU2","Schmidt_1_MU2_1",20,1,"1"
"Schmidt","NS",NA,"MU","MU20","Schmidt_1_MU20_1",30,1,"1"
"Schmidt","NS",NA,"MU","MU3","Schmidt_1_MU3_1",33,1,"1"
"Schmidt","NS",NA,"MU","MU4","Schmidt_1_MU4_1",26,1,"1"
"Schmidt","NS",NA,"MU","MU5","Schmidt_1_MU5_1",13,1,"1"
"Schmidt","NS",NA,"MU","MU6","Schmidt_1_MU6_1",16,1,"1"
"Schmidt","NS",NA,"MU","MU7","Schmidt_1_MU7_1",27,1,"1"
"Schmidt","NS",NA,"MU","MU8","Schmidt_1_MU8_1",20,1,"1"
"Schmidt","NS",NA,"MU","MU9","Schmidt_1_MU9_1",22,1,"1"
"Schmidt","NS",NA,"RE","RE10","Schmidt_1_RE10_1",4,1,"1"
"Schmidt","NS",NA,"RE","RE11","Schmidt_1_RE11_1",33,1,"1"
"Schmidt","NS",NA,"RE","RE12","Schmidt_1_RE12_1",34,1,"1"
"Schmidt","NS",NA,"RE","RE13","Schmidt_1_RE13_1",17,1,"1"
"Schmidt","NS",NA,"RE","RE15","Schmidt_1_RE15_1",25,1,"1"
"Schmidt","NS",NA,"RE","RE16","Schmidt_1_RE16_1",13,1,"1"
"Schmidt","NS",NA,"RE","RE17","Schmidt_1_RE17_1",24,1,"1"
"Schmidt","NS",NA,"RE","RE18","Schmidt_1_RE18_1",29,1,"1"
"Schmidt","NS",NA,"RE","RE2","Schmidt_1_RE2_1",35,1,"1"
"Schmidt","NS",NA,"RE","RE3","Schmidt_1_RE3_1",6,1,"1"
"Schmidt","NS",NA,"RE","RE4","Schmidt_1_RE4_1",13,1,"1"
"Schmidt","NS",NA,"RE","RE5","Schmidt_1_RE5_1",4,1,"1"
"Schmidt","NS",NA,"RE","RE6","Schmidt_1_RE6_1",11,1,"1"
"Schmidt","NS",NA,"RE","RE7","Schmidt_1_RE7_1",17,1,"1"
"Schmidt","NS",NA,"RE","RE8","Schmidt_1_RE8_1",32,1,"1"
"Schmidt","NS",NA,"UM","UM13","Schmidt_1_UM13_1",24,1,"1"
"Schmidt","NS",NA,"UM","UM17","Schmidt_1_UM17_1",20,1,"1"
"Schmidt","NS",NA,"UM","UM18","Schmidt_1_UM18_1",42,1,"1"
"Schmidt","NS",NA,"UM","UM2","Schmidt_1_UM2_1",41,1,"1"
"Schmidt","NS",NA,"UM","UM20","Schmidt_1_UM20_1",38,1,"1"
"Schmidt","NS",NA,"UM","UM21","Schmidt_1_UM21_1",23,1,"1"
"Schmidt","NS",NA,"UM","UM22","Schmidt_1_UM22_1",24,1,"1"
"Schmidt","NS",NA,"UM","UM23","Schmidt_1_UM23_1",19,1,"1"
"Schmidt","NS",NA,"UM","UM25","Schmidt_1_UM25_1",20,1,"1"
"Schmidt","NS",NA,"UM","UM28","Schmidt_1_UM28_1",28,1,"1"
"Schmidt","NS",NA,"UM","UM29","Schmidt_1_UM29_1",17,1,"1"
"Schmidt","NS",NA,"UM","UM4","Schmidt_1_UM4_1",27,1,"1"
"Schmidt","NS",NA,"UM","UM5","Schmidt_1_UM5_1",23,1,"1"
"Schmidt","NS",NA,"UM","UM7","Schmidt_1_UM7_1",25,1,"1"
"Schmidt","NS",NA,"UM","UM9","Schmidt_1_UM9_1",24,1,"1"
"Schmidt","NS",NA,"VA","VA1","Schmidt_1_VA1_1",24,1,"1"
"Schmidt","NS",NA,"VA","VA11","Schmidt_1_VA11_1",16,1,"1"
"Schmidt","NS",NA,"VA","VA15","Schmidt_1_VA15_1",18,1,"1"
"Schmidt","NS",NA,"VA","VA18","Schmidt_1_VA18_1",4,1,"1"
"Schmidt","NS",NA,"VA","VA22","Schmidt_1_VA22_1",9,1,"1"
"Schmidt","NS",NA,"VA","VA26","Schmidt_1_VA26_1",29,1,"1"
"Schmidt","NS",NA,"VA","VA30","Schmidt_1_VA30_1",13,1,"1"
"Schmidt","NS",NA,"VA","VA34","Schmidt_1_VA34_1",21,1,"1"
"Schmidt","NS",NA,"VA","VA35","Schmidt_1_VA35_1",21,1,"1"
"Schmidt","NS",NA,"VA","VA44","Schmidt_1_VA44_1",7,1,"1"
"Schmidt","NS",NA,"VA","VA46","Schmidt_1_VA46_1",32,1,"1"
"Schmidt","NS",NA,"VA","VA47","Schmidt_1_VA47_1",33,1,"1"
"Schmidt","NS",NA,"VA","VA48","Schmidt_1_VA48_1",6,1,"1"
"Schmidt","NS",NA,"VA","VA55","Schmidt_1_VA55_1",30,1,"1"
"Schmidt","NS",NA,"VA","VA57","Schmidt_1_VA57_1",19,1,"1"
"Schmidt","NS",NA,"VA","VA66","Schmidt_1_VA66_1",12,1,"1"
"Schmidt","NS",NA,"VA","VA67","Schmidt_1_VA67_1",16,1,"1"
"Schmidt","NS",NA,"VA","VA71","Schmidt_1_VA71_1",15,1,"1"
"Schmidt","NS",NA,"VA","VA9","Schmidt_1_VA9_1",32,1,"1"
"Schmidt","NS",NA,"YE","YE11","Schmidt_1_YE11_1",16,1,"1"
"Schmidt","NS",NA,"YE","YE13","Schmidt_1_YE13_1",14,1,"1"
"Schmidt","NS",NA,"YE","YE14","Schmidt_1_YE14_1",31,1,"1"
"Schmidt","NS",NA,"YE","YE15","Schmidt_1_YE15_1",6,1,"1"
"Schmidt","NS",NA,"YE","YE19","Schmidt_1_YE19_1",5,1,"1"
"Schmidt","NS",NA,"YE","YE20","Schmidt_1_YE20_1",26,1,"1"
"Schmidt","NS",NA,"YE","YE21","Schmidt_1_YE21_1",27,1,"1"
"Schmidt","NS",NA,"YE","YE22","Schmidt_1_YE22_1",29,1,"1"
"Schmidt","NS",NA,"YE","YE23","Schmidt_1_YE23_1",14,1,"1"
"Schmidt","NS",NA,"YE","YE24","Schmidt_1_YE24_1",32,1,"1"
"Schmidt","NS",NA,"YE","YE26","Schmidt_1_YE26_1",21,1,"1"
"Schmidt","NS",NA,"YE","YE27","Schmidt_1_YE27_1",14,1,"1"
"Schmidt","NS",NA,"YE","YE33","Schmidt_1_YE33_1",31,1,"1"
"Schmidt","NS",NA,"YE","YE40","Schmidt_1_YE40_1",12,1,"1"
"Schmidt","NS",NA,"YE","YE41","Schmidt_1_YE41_1",19,1,"1"
"Schmidt","NS",NA,"YE","YE48","Schmidt_1_YE48_1",11,1,"1"
"Schmidt","NS",NA,"YE","YE49","Schmidt_1_YE49_1",19,1,"1"
"Schmidt","NS",NA,"YE","YE51","Schmidt_1_YE51_1",5,1,"1"
"Schmidt","NS",NA,"YE","YE69","Schmidt_1_YE69_1",23,1,"1"
"Schmidt","NS",NA,"YE","YE80","Schmidt_1_YE80_1",13,1,"1"
